,Voltage,Voltage-error,Current,Current-error,Power,Power-error,Resistance,Fill Factor
184,6.227419354838709,0.003421484425095912,0.0013726835964310226,0.0009706338794599141,0.008554918413886243,0.006049240822956626,6.227419354838709,0.5961824161637689
185,6.212903225806452,0.01368593770038459,0.0034317089910775563,0.002426584698649785,0.021254455686673897,0.01502916974647609,6.212903225806452,0.5961824161637689
186,6.208064516129032,0.010264453275288677,0.002745367192862045,0.00048531693972995706,0.01705337967985476,0.003041058565888521,6.208064516129032,0.5961824161637689
187,6.241935483870966,0.006842968850192138,0.0017158544955387781,0.0007279754095949355,0.010720216086966144,0.004555717079400563,6.241935483870966,0.5961824161637689
188,6.208064516129031,0.00342148442509654,0.0,0.0,0.0,0.0,6.208064516129031,0.5961824161637689
189,6.237096774193548,0.010264453275288049,0.0,0.0,0.0,0.0,6.237096774193548,0.5961824161637689
190,6.232258064516129,0.006842968850192452,0.0013726835964310226,0.0,0.008554918413886243,9.3932310915477e-06,6.232258064516129,0.5961824161637689
191,6.22258064516129,0.006842968850192138,0.0,0.0,0.0,0.0,6.22258064516129,0.5961824161637689
192,6.208064516129031,0.030793359825865403,0.0020590253946465337,0.0009706338794599141,0.012722784333694951,0.00596235343535981,6.208064516129031,0.5961824161637689
193,6.208064516129031,0.00342148442509654,0.0,0.0,0.0,0.0,6.208064516129031,0.5961824161637689
194,6.232258064516128,0.020528906550577354,0.00034317089910775565,0.00024265846986497853,0.0021287665773684324,0.0015052652824204956,6.232258064516128,0.5961824161637689
195,6.217741935483871,0.01710742212548113,0.0,0.0,0.0,0.0,6.217741935483871,0.5961824161637689
196,6.22258064516129,0.02737187540076949,0.0,0.0,0.0,0.0,6.22258064516129,0.5961824161637689
197,6.232258064516128,0.013685937700384275,0.0,0.0,0.0,0.0,6.232258064516128,0.5961824161637689
198,6.1983870967741925,0.03763632867605786,0.00034317089910775565,0.00024265846986497853,0.002145371620873646,0.0015170068212849298,6.1983870967741925,0.5961824161637689
199,6.169354838709677,0.01710742212548113,0.0017158544955387781,0.0007279754095949355,0.010560807669316092,0.004461784768485089,6.169354838709677,0.5961824161637689
200,6.21774193548387,0.023950390975672954,0.0,0.0,0.0,0.0,6.21774193548387,0.5961824161637689
201,6.232258064516128,0.0,0.002745367192862045,0.000970633879459914,0.017109836827772486,0.006049240822956624,6.232258064516128,0.5961824161637689
202,6.179032258064516,0.023950390975673582,0.0030885380919698007,0.0021839262287848067,0.01897956472645958,0.01342057892204857,6.179032258064516,0.5961824161637689
203,6.179032258064516,0.023950390975673582,0.0013726835964310226,0.000485316939729957,0.008458609161556002,0.00296591271715614,6.179032258064516,0.5961824161637689
204,6.22741935483871,0.010264453275288677,0.0,0.0,0.0,0.0,6.22741935483871,0.5961824161637689
205,6.179032258064516,0.03079335982586603,0.0,0.0,0.0,0.0,6.179032258064516,0.5961824161637689
206,6.188709677419355,0.01710742212548113,0.0,0.0,0.0,0.0,6.188709677419355,0.5961824161637689
207,6.208064516129032,0.010264453275288677,0.00034317089910775565,0.00024265846986497853,0.002135408594770518,0.0015099618979662695,6.208064516129032,0.5961824161637689
208,6.188709677419354,0.010264453275288363,0.0,0.0,0.0,0.0,6.188709677419354,0.5961824161637689
209,6.198387096774193,0.010264453275288677,0.00034317089910775565,0.00024265846986497853,0.0021320875860694755,0.0015076135901933828,6.198387096774193,0.5961824161637689
210,6.261290322580645,0.020528906550577354,0.001029512697323267,0.00024265846986497853,0.00643611486262094,0.0014982203591018348,6.261290322580645,0.5961824161637689
211,6.169354838709678,0.03079335982586572,0.00034317089910775565,0.00024265846986497853,0.0021320875860694755,0.0015076135901933828,6.169354838709678,0.5961824161637689
212,6.2467741935483865,0.003421484425095598,0.0006863417982155113,0.0,0.00428742223304625,2.3483077728864647e-06,6.2467741935483865,0.5961824161637689
213,6.174193548387096,0.027371875400769807,0.0,0.0,0.0,0.0,6.174193548387096,0.5961824161637689
214,6.212903225806452,0.020528906550577354,0.0,0.0,0.0,0.0,6.212903225806452,0.5961824161637689
215,6.183870967741935,0.006842968850192452,0.0075497597803706245,0.005338486337029528,0.046759802510682576,0.0330641734422474,6.183870967741935,0.5961824161637689
216,6.164516129032258,0.013685937700384903,0.00034317089910775565,0.00024265846986497853,0.0021088405251621757,0.0014911754357831745,6.164516129032258,0.5961824161637689
217,6.198387096774193,0.01710742212548113,0.00034317089910775565,0.00024265846986497853,0.002118803551265304,0.001498220359101835,6.198387096774193,0.5961824161637689
218,6.203225806451613,0.006842968850192452,0.0,0.0,0.0,0.0,6.203225806451613,0.5961824161637689
219,6.193548387096774,0.013685937700384903,0.0,0.0,0.0,0.0,6.193548387096774,0.5961824161637689
220,6.208064516129032,0.023950390975673582,0.00034317089910775565,0.00024265846986497853,0.002118803551265304,0.001498220359101835,6.208064516129032,0.5961824161637689
221,6.164516129032258,0.013685937700384903,0.0017158544955387781,0.0012132923493248925,0.010610622799831734,0.00750284333437361,6.164516129032258,0.5961824161637689
222,6.164516129032258,0.020528906550577354,0.0006863417982155113,0.00048531693972995706,0.004211039032922265,0.0029776542560205747,6.164516129032258,0.5961824161637689
223,6.198387096774193,0.010264453275288677,0.0034317089910775563,0.0,0.021271060730179113,3.5224616593304335e-05,6.198387096774193,0.5961824161637689
224,6.188709677419354,0.010264453275288363,0.0,0.0,0.0,0.0,6.188709677419354,0.5961824161637689
225,6.212903225806452,0.01368593770038459,0.0010295126973232668,0.0007279754095949355,0.006416188810414681,0.004536930617217469,6.212903225806452,0.5961824161637689
226,6.212903225806452,0.0,0.0013726835964310226,0.000485316939729957,0.008528350344277902,0.003015227180386765,6.212903225806452,0.5961824161637689
227,6.164516129032258,0.02737187540076918,0.00034317089910775565,0.00024265846986497853,0.0021021985077600905,0.0014864788202374008,6.164516129032258,0.5961824161637689
228,6.169354838709676,0.023950390975673266,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.169354838709676,0.5961824161637689
229,6.217741935483871,0.003421484425096226,0.0006863417982155113,0.00048531693972995706,0.004264175172138951,0.0030152271803867655,6.217741935483871,0.5961824161637689
230,6.135483870967741,0.013685937700384903,0.0013726835964310226,0.000485316939729957,0.008408794031040358,0.0029588677938374793,6.135483870967741,0.5961824161637689
231,6.140322580645162,0.010264453275288363,0.0006863417982155113,0.0,0.004214360041623309,7.044923318660315e-06,6.140322580645162,0.5961824161637689
232,6.22258064516129,0.006842968850192138,0.00034317089910775565,0.00024265846986497853,0.0021320875860694755,0.0015076135901933828,6.22258064516129,0.5961824161637689
233,6.22741935483871,0.010264453275288677,0.0048043925875085785,0.003397218578109699,0.02998870857041645,0.021205219189168605,6.22741935483871,0.5961824161637689
234,6.164516129032258,0.02737187540076918,0.0006863417982155113,0.00048531693972995706,0.004257533154736865,0.0030105305648409912,6.164516129032258,0.5961824161637689
235,6.169354838709677,0.037636328676058484,0.012354152367879203,0.008735704915139227,0.07687470941173866,0.05435862832678571,6.169354838709677,0.5961824161637689
236,6.183870967741935,0.020528906550577354,0.0006863417982155113,0.00048531693972995706,0.004264175172138951,0.0030152271803867655,6.183870967741935,0.5961824161637689
237,6.159677419354838,0.010264453275288677,0.00034317089910775565,0.00024265846986497853,0.002118803551265304,0.001498220359101835,6.159677419354838,0.5961824161637689
238,6.1499999999999995,0.010264453275288677,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.1499999999999995,0.5961824161637689
239,6.193548387096774,0.006842968850192138,0.0,0.0,0.0,0.0,6.193548387096774,0.5961824161637689
240,6.174193548387096,0.020528906550577042,0.013040494166094714,0.00825038797540927,0.08085327783558792,0.05120719929557149,6.174193548387096,0.5961824161637689
241,6.154838709677419,0.020528906550577042,0.0,0.0,0.0,0.0,6.154838709677419,0.5961824161637689
242,6.193548387096774,0.02737187540076949,0.0030885380919698007,0.0007279754095949355,0.01908915801359399,0.004424211844118899,6.193548387096774,0.5961824161637689
